customer_id,order_date,order_id,order_total,product_id,quantity,address,city,email,first_name,last_name,phone_number,state,zip_code,product_description,product_name,product_price
5ccb6388-8358-4cfe-bac8-e7479f5c34c9,2024-06-28,5c49561d-f302-478d-b8da-1541d5879309,2500.57,2c4aa051-e2d4-499a-a940-37e48927b88e,5,1272 Evans Terrace,East Morganton,joy98@example.com,Latoya,Mcdonald,001-449-355-3976x82768,NY,98784,Listen explain strategy interesting notice onto.,Scalable Transition Printer,128.12
5ccb6388-8358-4cfe-bac8-e7479f5c34c9,2024-06-28,5c49561d-f302-478d-b8da-1541d5879309,2500.57,74409a7f-8256-4510-b9ab-84aac9562a61,1,1272 Evans Terrace,East Morganton,joy98@example.com,Latoya,Mcdonald,001-449-355-3976x82768,NY,98784,Apply look house heart time plan couple.,Bricks-and-clicks Visualize Camera,79.79
5ccb6388-8358-4cfe-bac8-e7479f5c34c9,2024-06-28,5c49561d-f302-478d-b8da-1541d5879309,2500.57,9847938f-3ffe-494b-8063-1cbc950522ef,2,1272 Evans Terrace,East Morganton,joy98@example.com,Latoya,Mcdonald,001-449-355-3976x82768,NY,98784,Blue arm rich generation live.,Plug-and-play Embrace Laptop,542.32
108aec5a-3283-4634-acce-c5dfcc5882b8,2024-06-28,5f707588-56da-4ebc-abd0-0fd672bd02b2,4362.4,2c4aa051-e2d4-499a-a940-37e48927b88e,5,379 Carol Inlet,Barryland,dean33@example.org,Andrew,Meyers,(435)279-5597,OR,74495,Listen explain strategy interesting notice onto.,Scalable Transition Printer,128.12
108aec5a-3283-4634-acce-c5dfcc5882b8,2024-06-28,5f707588-56da-4ebc-abd0-0fd672bd02b2,4362.4,3b19d5af-eb48-485e-9a72-0ab6ddb6bdf8,5,379 Carol Inlet,Barryland,dean33@example.org,Andrew,Meyers,(435)279-5597,OR,74495,Until hear real ready.,Scalable Utilize Camera,744.36
c8f30998-811e-4273-af9d-af8a16b8ae84,2024-06-28,998a8ecd-fdad-4383-9ba4-260574d97d73,6233.73,2c4aa051-e2d4-499a-a940-37e48927b88e,5,34290 Scott Tunnel,Bradleyland,jcopeland@example.com,Jeffrey,Daniels,+1-993-605-9316x702,NH,88504,Listen explain strategy interesting notice onto.,Scalable Transition Printer,128.12
c8f30998-811e-4273-af9d-af8a16b8ae84,2024-06-28,998a8ecd-fdad-4383-9ba4-260574d97d73,6233.73,3b19d5af-eb48-485e-9a72-0ab6ddb6bdf8,5,34290 Scott Tunnel,Bradleyland,jcopeland@example.com,Jeffrey,Daniels,+1-993-605-9316x702,NH,88504,Until hear real ready.,Scalable Utilize Camera,744.36
c8f30998-811e-4273-af9d-af8a16b8ae84,2024-06-28,998a8ecd-fdad-4383-9ba4-260574d97d73,6233.73,4cfb8032-aa17-4b66-b500-92c3c9172ce6,5,34290 Scott Tunnel,Bradleyland,jcopeland@example.com,Jeffrey,Daniels,+1-993-605-9316x702,NH,88504,To also church student six subject win.,Impactful Cultivate Smartwatch,317.9
c8f30998-811e-4273-af9d-af8a16b8ae84,2024-06-28,998a8ecd-fdad-4383-9ba4-260574d97d73,6233.73,74409a7f-8256-4510-b9ab-84aac9562a61,2,34290 Scott Tunnel,Bradleyland,jcopeland@example.com,Jeffrey,Daniels,+1-993-605-9316x702,NH,88504,Apply look house heart time plan couple.,Bricks-and-clicks Visualize Camera,79.79
c8f30998-811e-4273-af9d-af8a16b8ae84,2024-06-28,998a8ecd-fdad-4383-9ba4-260574d97d73,6233.73,edee2ff1-f50b-4895-9a0e-39365bf09746,1,34290 Scott Tunnel,Bradleyland,jcopeland@example.com,Jeffrey,Daniels,+1-993-605-9316x702,NH,88504,Stock edge three much attack.,Extensible Maximize Smartwatch,122.25
b02e00e8-b504-40d8-b7ee-2709f4457820,2024-06-28,fb772d5f-6f14-4e0a-9ba2-48660733245c,3611.66,2c4aa051-e2d4-499a-a940-37e48927b88e,1,4679 Bailey Lakes,East Jorge,markcole@example.net,James,Wood,899.868.1453,MH,75004,Listen explain strategy interesting notice onto.,Scalable Transition Printer,128.12
b02e00e8-b504-40d8-b7ee-2709f4457820,2024-06-28,fb772d5f-6f14-4e0a-9ba2-48660733245c,3611.66,3b19d5af-eb48-485e-9a72-0ab6ddb6bdf8,4,4679 Bailey Lakes,East Jorge,markcole@example.net,James,Wood,899.868.1453,MH,75004,Until hear real ready.,Scalable Utilize Camera,744.36
b02e00e8-b504-40d8-b7ee-2709f4457820,2024-06-28,fb772d5f-6f14-4e0a-9ba2-48660733245c,3611.66,74409a7f-8256-4510-b9ab-84aac9562a61,3,4679 Bailey Lakes,East Jorge,markcole@example.net,James,Wood,899.868.1453,MH,75004,Apply look house heart time plan couple.,Bricks-and-clicks Visualize Camera,79.79
b02e00e8-b504-40d8-b7ee-2709f4457820,2024-06-28,fb772d5f-6f14-4e0a-9ba2-48660733245c,3611.66,edee2ff1-f50b-4895-9a0e-39365bf09746,2,4679 Bailey Lakes,East Jorge,markcole@example.net,James,Wood,899.868.1453,MH,75004,Stock edge three much attack.,Extensible Maximize Smartwatch,122.25
b02e00e8-b504-40d8-b7ee-2709f4457820,2024-06-28,fb772d5f-6f14-4e0a-9ba2-48660733245c,3611.66,f88d2e53-590c-405a-aa02-de912908d3d5,1,4679 Bailey Lakes,East Jorge,markcole@example.net,James,Wood,899.868.1453,MH,75004,Although expert news particular base chance.,Killer Deliver Smartwatch,22.23
a82afd09-ed59-4ed2-ae30-fa585fb781b8,2024-06-28,3fe05a64-d2b4-4b28-97c9-1925e501b377,2241.34,19c51b48-cbef-4aa9-a321-1c9b501a5437,3,44818 Long Drive,Andrewsburgh,williamcopeland@example.org,Frank,Knox,001-226-945-3312x9237,PW,15086,Whatever listen they.,Seamless Optimize Mouse,347.77
a82afd09-ed59-4ed2-ae30-fa585fb781b8,2024-06-28,3fe05a64-d2b4-4b28-97c9-1925e501b377,2241.34,9847938f-3ffe-494b-8063-1cbc950522ef,1,44818 Long Drive,Andrewsburgh,williamcopeland@example.org,Frank,Knox,001-226-945-3312x9237,PW,15086,Blue arm rich generation live.,Plug-and-play Embrace Laptop,542.32
a82afd09-ed59-4ed2-ae30-fa585fb781b8,2024-06-28,3fe05a64-d2b4-4b28-97c9-1925e501b377,2241.34,edee2ff1-f50b-4895-9a0e-39365bf09746,5,44818 Long Drive,Andrewsburgh,williamcopeland@example.org,Frank,Knox,001-226-945-3312x9237,PW,15086,Stock edge three much attack.,Extensible Maximize Smartwatch,122.25
a82afd09-ed59-4ed2-ae30-fa585fb781b8,2024-06-28,3fe05a64-d2b4-4b28-97c9-1925e501b377,2241.34,f88d2e53-590c-405a-aa02-de912908d3d5,2,44818 Long Drive,Andrewsburgh,williamcopeland@example.org,Frank,Knox,001-226-945-3312x9237,PW,15086,Although expert news particular base chance.,Killer Deliver Smartwatch,22.23
